Station,Species,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName,EXIF.Model,EXIF.Make,metadata_Species,metadata_Behaviour,metadata_Number,n_images,metadata_Sex,metadata_young_present,HierarchicalSubject
A20,gemsbokoryx,2019-03-11 16:20,2019-03-11,16:20:55,150671,2511.2,41.9,1.7,E:/GOE/GOE_Roll1/A20,I_00017c.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-11 16:21,2019-03-11,16:21:58,63,1,0,0,E:/GOE/GOE_Roll1/A20,I_00018a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,Male,NA,"Behaviour|Standing, Sex|Male, Behaviour, Number|1, Number, Sex, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-11 16:23,2019-03-11,16:23:02,64,1.1,0,0,E:/GOE/GOE_Roll1/A20,I_00019a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-12 16:56,2019-03-12,16:56:48,88426,1473.8,24.6,1,E:/GOE/GOE_Roll1/A20,I_00021a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-15 13:28,2019-03-15,13:28:36,246708,4111.8,68.5,2.9,E:/GOE/GOE_Roll1/A20,I_00030a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-15 13:29,2019-03-15,13:29:36,60,1,0,0,E:/GOE/GOE_Roll1/A20,I_00031a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,Male,NA,"Behaviour|Standing, Sex|Male, Behaviour, Number|1, Number, Sex, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-20 6:30,2019-03-20,6:30:51,406875,6781.2,113,4.7,E:/GOE/GOE_Roll1/A20,I_00038a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-20 6:35,2019-03-20,6:35:27,276,4.6,0.1,0,E:/GOE/GOE_Roll1/A20,I_00039a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-20 6:39,2019-03-20,6:39:16,229,3.8,0.1,0,E:/GOE/GOE_Roll1/A20,I_00040a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-21 10:48,2019-03-21,10:48:36,101360,1689.3,28.2,1.2,E:/GOE/GOE_Roll1/A20,I_00050a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-21 10:49,2019-03-21,10:49:52,76,1.3,0,0,E:/GOE/GOE_Roll1/A20,I_00051a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-21 10:51,2019-03-21,10:51:08,76,1.3,0,0,E:/GOE/GOE_Roll1/A20,I_00052a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-21 10:54,2019-03-21,10:54:32,204,3.4,0.1,0,E:/GOE/GOE_Roll1/A20,I_00055a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-22 9:34,2019-03-22,9:34:30,81598,1360,22.7,0.9,E:/GOE/GOE_Roll1/A20,I_00060a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-22 9:35,2019-03-22,9:35:55,85,1.4,0,0,E:/GOE/GOE_Roll1/A20,I_00061b.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-26 1:37,2019-03-26,1:37:51,316916,5281.9,88,3.7,E:/GOE/GOE_Roll1/A20,I_00065a.JPG,E3,CUDDEBACK,gemsbokoryx,Eating,1,1,NA,NA,"Behaviour, Number|1, Number, Species|gemsbokoryx, Species, Behaviour|Eating"
A20,gemsbokoryx,2019-03-26 8:36,2019-03-26,8:36:32,25121,418.7,7,0.3,E:/GOE/GOE_Roll1/A20,I_00066a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-26 8:38,2019-03-26,8:38:59,147,2.5,0,0,E:/GOE/GOE_Roll1/A20,I_00067a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-26 8:40,2019-03-26,8:40:23,84,1.4,0,0,E:/GOE/GOE_Roll1/A20,I_00068a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-26 8:41,2019-03-26,8:41:47,84,1.4,0,0,E:/GOE/GOE_Roll1/A20,I_00069a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-26 8:42,2019-03-26,8:42:47,60,1,0,0,E:/GOE/GOE_Roll1/A20,I_00070a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-26 8:43,2019-03-26,8:43:47,60,1,0,0,E:/GOE/GOE_Roll1/A20,I_00071a.JPG,E3,CUDDEBACK,gemsbokoryx,Interacting,2,1,NA,NA,"Behaviour|Interacting, Behaviour, Number, Species|gemsbokoryx, Number|2, Species"
A20,gemsbokoryx,2019-03-26 9:15,2019-03-26,9:15:48,1921,32,0.5,0,E:/GOE/GOE_Roll1/A20,I_00072a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-26 9:23,2019-03-26,9:23:55,487,8.1,0.1,0,E:/GOE/GOE_Roll1/A20,I_00073a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-03-26 15:30,2019-03-26,15:30:43,22008,366.8,6.1,0.3,E:/GOE/GOE_Roll1/A20,I_00074a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,2,1,NA,NA,"Behaviour|Moving, Behaviour, Number, Species|gemsbokoryx, Number|2, Species"
A20,gemsbokoryx,2019-03-31 10:18,2019-03-31,10:18:05,413242,6887.4,114.8,4.8,E:/GOE/GOE_Roll1/A20,I_00078a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-04-04 15:07,2019-04-04,15:07:51,362986,6049.8,100.8,4.2,E:/GOE/GOE_Roll1/A20,I_00086a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-04-04 15:09,2019-04-04,15:09:08,77,1.3,0,0,E:/GOE/GOE_Roll1/A20,I_00087a.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-04-04 15:13,2019-04-04,15:13:03,235,3.9,0.1,0,E:/GOE/GOE_Roll1/A20,I_00088b.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,gemsbokoryx,2019-04-12 2:04,2019-04-12,2:04:20,643877,10731.3,178.9,7.5,E:/GOE/GOE_Roll1/A20,I_00093b.JPG,E3,CUDDEBACK,gemsbokoryx,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A20,human,2019-03-05 11:05,2019-03-05,11:05:21,0,0,0,0,E:/GOE/GOE_Roll1/A20,I_00001a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A20,human,2019-03-05 11:06,2019-03-05,11:06:23,62,1,0,0,E:/GOE/GOE_Roll1/A20,I_00002a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A20,jackalblackbacked,2019-03-14 12:01,2019-03-14,12:01:00,0,0,0,0,E:/GOE/GOE_Roll1/A20,I_00023a.JPG,E3,CUDDEBACK,jackalblackbacked,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|jackalblackbacked, Species"
A20,steenbok,2019-03-06 19:37,2019-03-06,19:37:42,0,0,0,0,E:/GOE/GOE_Roll1/A20,I_00004a.JPG,E3,CUDDEBACK,steenbok,Eating,1,1,NA,NA,"Behaviour, Number|1, Species|steenbok, Number, Species, Behaviour|Eating"
A20,steenbok,2019-03-10 3:18,2019-03-10,3:18:08,286826,4780.4,79.7,3.3,E:/GOE/GOE_Roll1/A20,I_00014a.JPG,E3,CUDDEBACK,steenbok,Eating,1,1,NA,NA,"Behaviour, Number|1, Species|steenbok, Number, Species, Behaviour|Eating"
A20,steenbok,2019-03-16 7:18,2019-03-16,7:18:03,532795,8879.9,148,6.2,E:/GOE/GOE_Roll1/A20,I_00032c.JPG,E3,CUDDEBACK,steenbok,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|steenbok, Number, Species"
A20,steenbok,2019-03-22 5:20,2019-03-22,5:20:27,511344,8522.4,142,5.9,E:/GOE/GOE_Roll1/A20,I_00059c.JPG,E3,CUDDEBACK,steenbok,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|steenbok, Number, Species"
A20,unknown,2019-03-11 16:19,2019-03-11,16:19:55,0,0,0,0,E:/GOE/GOE_Roll1/A20,I_00016a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-14 2:18,2019-03-14,2:18:58,208743,3479.1,58,2.4,E:/GOE/GOE_Roll1/A20,I_00022a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-14 12:23,2019-03-14,12:23:30,36272,604.5,10.1,0.4,E:/GOE/GOE_Roll1/A20,I_00024a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-14 19:34,2019-03-14,19:34:53,25883,431.4,7.2,0.3,E:/GOE/GOE_Roll1/A20,I_00025a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-15 11:02,2019-03-15,11:02:32,55659,927.6,15.5,0.6,E:/GOE/GOE_Roll1/A20,I_00029a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-20 13:04,2019-03-20,13:04:39,439327,7322.1,122,5.1,E:/GOE/GOE_Roll1/A20,I_00041a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:37,2019-03-21,10:37:19,77560,1292.7,21.5,0.9,E:/GOE/GOE_Roll1/A20,I_00042a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:38,2019-03-21,10:38:19,60,1,0,0,E:/GOE/GOE_Roll1/A20,I_00043a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:39,2019-03-21,10:39:48,89,1.5,0,0,E:/GOE/GOE_Roll1/A20,I_00044a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:40,2019-03-21,10:40:53,65,1.1,0,0,E:/GOE/GOE_Roll1/A20,I_00045a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:41,2019-03-21,10:41:53,60,1,0,0,E:/GOE/GOE_Roll1/A20,I_00046a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:43,2019-03-21,10:43:29,96,1.6,0,0,E:/GOE/GOE_Roll1/A20,I_00047a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:46,2019-03-21,10:46:33,184,3.1,0.1,0,E:/GOE/GOE_Roll1/A20,I_00048a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:47,2019-03-21,10:47:36,63,1,0,0,E:/GOE/GOE_Roll1/A20,I_00049a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:52,2019-03-21,10:52:08,272,4.5,0.1,0,E:/GOE/GOE_Roll1/A20,I_00053a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:53,2019-03-21,10:53:32,84,1.4,0,0,E:/GOE/GOE_Roll1/A20,I_00054a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:55,2019-03-21,10:55:32,120,2,0,0,E:/GOE/GOE_Roll1/A20,I_00056a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-21 10:57,2019-03-21,10:57:00,88,1.5,0,0,E:/GOE/GOE_Roll1/A20,I_00057a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-22 5:20,2019-03-22,5:20:27,66207,1103.4,18.4,0.8,E:/GOE/GOE_Roll1/A20,I_00059a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-23 23:40,2019-03-23,23:40:22,152395,2539.9,42.3,1.8,E:/GOE/GOE_Roll1/A20,I_00062a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-26 1:36,2019-03-26,1:36:25,179763,2996.1,49.9,2.1,E:/GOE/GOE_Roll1/A20,I_00064a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-03-27 22:17,2019-03-27,22:17:09,160844,2680.7,44.7,1.9,E:/GOE/GOE_Roll1/A20,I_00075a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-04-03 17:01,2019-04-03,17:01:42,585873,9764.5,162.7,6.8,E:/GOE/GOE_Roll1/A20,I_00085a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-04-12 2:04,2019-04-12,2:04:20,723758,12062.6,201,8.4,E:/GOE/GOE_Roll1/A20,I_00093a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A20,unknown,2019-04-12 2:05,2019-04-12,2:05:20,60,1,0,0,E:/GOE/GOE_Roll1/A20,I_00094a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
